LON,LAT,EDO,CLAVE,ESTACION,01/04/18
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",68.1
-92.034722,16.737778,CHIS,ALTAMIRANO,"Altamirano, Chis. SGT*",84.8
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario DomÌnguez, Chis.",13.1
-92.777778,16.400833,CHIS,ANGOSTURACFE,"Angostura, Chis. CFE*",21.5
-92.300278,15.124722,CHIS,ARGOVIA,"Finca Argovia, Chis. OCFS*",371.5
-93.8975,16.241111,CHIS,AROCP,"Arriaga, Chis.",19.1
-93.427222,17.253611,CHIS,AZAPACCFE,"Azapac, Chis. CFE*",275.4
-93.15,16.641944,CHIS,BOQCP,"BoquerÛn, Chis.",4.8
-92.716667,15.35,CHIS,CACCP,"Cacaluta, Chis.",265.2
-92.4875,16.308333,CHIS,CASCAJAL,"Cascajal, Chis. SGT*",74.2
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",83.4
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",33.4
-91.703333,17.472222,CHIS,CHACAMAX,"Chacamax, Chis. SGT*",57.8
-92.626389,16.894167,CHIS,CHENALHO,"ChenalhÛ, Chis. SGT*",37.4
-93.019167,16.706389,CHIS,CHIAPACORZO,"Chiapa de Corzo, Chis. SGT*",10
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",99.2
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",17.3
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",76.5
-92.1,16.2,CHIS,COOCP,"Observatorio de Comit·n, Chis.",40.9
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",215.8
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",38.4
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",20.2
-92.828611,16.787778,CHIS,ELBURRERO,"El Burrero, Chis. OCFS*",21.2
-93.123611,16.971111,CHIS,ELGRIJALVACFE,"El Grijalva, Chis. CFE*",26.8
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",129
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",146.2
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",26.8
-92.666667,15.316667,CHIS,ESCCP,"Escuintla, Chis.",256.4
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",118.3
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",24.5
-92.402778,14.997222,CHIS,HUECP,"Huehuet·n, Chis.",281.9
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",366.9
-92.471389,15.146944,CHIS,HUIXTLA,"Huixtla, Chis. OCFS*",262.4
-92.184722,14.626111,CHIS,ILRAYON,"Ignacio LÛpez RayÛn, Chis. OCFS*",73.6
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",41.2
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",49.1
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",282
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",77.4
-90.702222,16.580833,CHIS,LACCP,"Lacant˙n, Chis.",12.3
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",49.9
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",36.4
-91.73,16.114444,CHIS,LMONTEBELLO,"Lagunas de Montebello, Chis. SMN*",6.8
-93.28,17.96,CHIS,MACAYOMI,"Macayo Margen Izquierda, Chis. SGT*",35.9
-93.598889,17.178611,CHIS,MALCP,"NezahualcÛyotl, Chis.",129.4
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",241
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",354.9
-93.150556,17.225833,CHIS,OCOTEPEC,"Ocotepec, Chis. SGT*",184.4
-93.159722,17.225,CHIS,OCOTEPECCFE,"Ocotepec, Chis. CFE*",320.6
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",43.8
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",13.1
-91.967778,15.849444,CHIS,PCONCONDIACFE,"Puente Concordia, Chis. CFE*",13.7
-93.458611,17.446111,CHIS,PENCP,"¡ngel Albino Corzo, Chis.",251
-93.457778,17.445,CHIS,PENITASCFE,"PeÒitas, Chis. CFE*",281.4
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",194.8
-93.383889,17.610833,CHIS,PLATANAR,"Platanar, Chis. SGT*",135.7
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",63.6
-93.552778,17.348333,CHIS,RCACP,"RÛmulo Calzada, Chis.",7.7
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",50.1
-93.030278,17.413333,CHIS,REFUGIOCP,"El Refugio, Chis. SGT*",260.6
-93.079167,16.158333,CHIS,REVCP,"RevoluciÛn Mexicana, Chis.",4.2
-93.078889,16.160278,CHIS,REVMEXICANACFE,"Revolucion Mexicana, Chis. CFE*",3.9
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",249.7
-92.332778,17.56,CHIS,SALTODEAGUA,"Salto de Agua, Chis. SGT*",147.8
-93.083333,17.55,CHIS,SANJOAQUIN,"San JoaquÌn, Chis. SGT*",289.2
-92.239167,15.776667,CHIS,SANMIGUELCFE,"San Miguel, Chis. CFE*",63
-93.741111,16.699722,CHIS,SANTALUCIAHM,"Santa LucÌa, Chis. SGT*",20.8
-93.231111,16.373611,CHIS,SANTUARIOCFE,"Santuario, Chis. CFE*",14.9
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",328.3
-93.331944,17.402222,CHIS,SAYULACFE,"Sayula, Chis. CFE*",299
-92.603056,16.727222,CHIS,SCCASASCFE,"San CristÛbal de las Casas, Chis. CFE*",70.2
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San CristÛbal, Chis.",64.9
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos (San CristÛbal CabaÒas), Chis.",89.5
-92.105556,15.775,CHIS,SDOCP,"Santo Domingo, Chis.",32.6
-93.056389,16.4525,CHIS,SDOMINGOCFE,"Santo Domingo, Chis. CFE*",55.6
-92.321944,15.558056,CHIS,SILTEPEC,"Siltepec, Chis. SGT*",83.4
-93.55,17.35,CHIS,SITALA,"Sitala, Chis. SGT*",78.9
-92.916667,17.5,CHIS,SJOTB,"San JoaquÌn, Chis.",326.1
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",63
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",108.8
-92.820833,16.938889,CHIS,SNACP,"Santa MarÌa, Chis.",84.6
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",64.5
-93.820278,16.924722,CHIS,STAMARIACFE,"Santa MarÌa, Chis. CFE*",38.4
-92.148889,14.698611,CHIS,SUCHIATE,"Suchiate, Chis. SMN*",157.8
-93.034167,16.742778,CHIS,SUMIDEROCFE,"CaÒÛn del Sumidero, Chis. CFE*",17.1
-93.244722,17.494167,CHIS,SUNUAPA,"Sunuapa, Chis. SGT*",0
-92.266667,14.9,CHIS,TAMCP,"Tapachula (Malpaso), Chis.",238
-92.183333,14.9,CHIS,TAPCP,"Tapachula, Chis.",168
-93.383333,17.425,CHIS,TAPILULA,"Tapilula, Chis. SGT*",143.5
-93.529167,15.875,CHIS,TPICP,"Tres Picos, Chis.",78.1
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",15.1
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",7
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",1.2
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla GutiÈrrez, Chis.",0.5
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",279.1
-92.147222,15.091111,CHIS,VTACANA,"Volc·n Tacana, Chis. SMN*",278.4
-93.330556,17.116667,CHIS,YAMCP,"YamonhÛ, Chis.",24.4
-93.328333,17.120833,CHIS,YAMONHOCFE,"YamonhÛ, Chis. CFE*",31.1
-91.729722,16.909167,CHIS,YAQUINTELA,"Yaquintela, Chis. SGT*",20.4
-92.050556,16.116389,CHIS,ZAPALUTA,"Zapaluta, Chis. SGT*",15.3
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",0
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",1.5
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",5.2
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",0
-102.064444,26.983333,COAH,CCGCL,"Cuatro CiÈnegas, Coah.",23.6
-100.950278,29.327778,COAH,CDACL,"Ciudad AcuÒa, Coah.",0
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",35
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",1.5
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",0
-100.920833,25.436111,COAH,ESLCL,"E. C. Saltillo, Coah.",17
-103.262778,25.773889,COAH,FIMCL,"Francisco I. Madero, Coah.",0
-101.145,27.85,COAH,HSABINAS,"H. Sabinas, Coah. SGT*",42.5
-100.832222,28.82,COAH,LFGCL,"La Fragua, Coah.",0
-101.4225,26.908333,COAH,MCVCL,"Monclova, Coah.",4.7
-101.33,27.92,COAH,NUEVAROSITA,"Nueva Rosita, Coah. SMN*",7.3
-102.181667,25.440833,COAH,PARCL,"Parras, Coah.",0
-100.5325,28.706667,COAH,PNGCL,"Piedras Negras, Coah.",3.7
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",12.5
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",42
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",41.2
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",14
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",0
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",5
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",0.5
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",22.4
-103.45,25.541667,COAH,TORCL,"Observatorio de TorreÛn, Coah.",0
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",6
-100.898889,29.033889,COAH,ZPTCL,"Zapata, Coah.",0
-103.611389,19.248611,COL,BVSCM,"Buena Vista, Col.",0
-103.723611,18.754722,COL,CDOCM,"Cerro de Ortega, Col.",0
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",0
-103.6325,18.813056,COL,CLLCM,"Callejones, Col.",0
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",0
-103.804167,19.2125,COL,CQMCM,"Coquimatl·n, Col.",0
-103.6,19.325,COL,CUACM,"CuauhtÈmoc, Col.",0
-103.884444,19.111389,COL,DJLCM,"Derivadora Jala (Madrid), Col.",0
-103.866389,19.17,COL,LAECM,"La Esperanza, Col.",0
-103.774167,18.809167,COL,LDACM,"Laguna de Amela, Col.",0
-103.725278,19.223333,COL,LPSCM,"La Posta, Col.",0
-104.297778,19.069167,COL,MANZANILLOmar,"Manzanillo, Col. SEMAR*",0
-104.318333,19.044444,COL,MNZCM,"Manzanillo, Col.",0
-103.816667,19.266667,COL,PNTCM,"PeÒitas, Col.",0
-103.725278,19.223333,COL,RDRCM,"Radar, Col.",0
-103.700833,19.408333,COL,SCHCM,"Suchitl·n, Col.",0
-103.9175,19.463611,COL,SMANANTLANI,"Sierra Manatl·n 1, Col. SMN*",0
-103.882778,18.925556,COL,TCMCM,"Tecom·n, Col.",0
-103.396667,18.967222,COL,TRJCM,"Solidaridad, Col.",0
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",0
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de MÈx.",22.1
-99.171667,19.453333,DF,CBIDF,"Escuela Naional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",42.3
-99.180556,19.346667,DF,CCUDF,"Centro Universitario, Cd. de MÈx.",42.2
-98.999444,19.357222,DF,CDMDF,"C·rcel de Mujeres, Cd. de MÈx.",88.9
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de MÈx.",37.6
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de MÈx.",50.9
-99.1375,19.469722,DF,CMTDF,"Cien Metros, Cd. de MÈx.",5.8
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de MÈx.",50.5
-99.19,19.3375,DF,CONAGUAOFC,"Conagua Oficinas Centrales, Cd. de Mex. SGT*",32.9
-99.09,19.190278,DF,CTNDF,"San Salvador Cuautenco, Cd. de MÈx.",125.2
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de MÈx.",57.1
-99.131389,19.431111,DF,DDFDF,"Gobierno del D.F., Cd. de MÈx.",48.8
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de MÈx.",81.5
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de MÈx.",7.6
-99.091667,19.478056,DF,GCNDF,"km 6+250 (Gran Canal), Cd. de MÈx.",53.9
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de MÈx.",20.1
-99.066667,19.377778,DF,LU4DF,"Lumbrera 4 RÌos, Cd. de MÈx.",50.1
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de MÈx.",28.9
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de MÈx.",40.6
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de MÈx.",84.8
-99.026944,19.187222,DF,MLPDF,"Milpa Alta, Cd. de MÈx.",14.2
-99.233056,19.187778,DF,MZTDF,"Calle Mezontepec (Abasolo), Cd. de MÈx.",90.4
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca AVM Sur, Cd. de MÈx.",39.9
-99.057778,19.433333,DF,PBCDF,"Planta de Bombeo Churubusco L., Cd. de MÈx.",34.3
-99.119444,19.486667,DF,PBLDF,"Planta de Bombeo Lindavista, Cd. de MÈx.",46.5
-99.037778,19.38,DF,PBODF,"Planta de Bombeo U. E. de Oriente, Cd. de MÈx.",63
-99.170556,19.435556,DF,PBTDF,"Planta de Bombeo Tizoc, Cd. de MÈx.",54.8
-99.2,19.413056,DF,PCHDF,"Puerta Chapultepec, Cd. de MÈx.",42.4
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de MÈx.",44
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento La Estrella, Cd. de MÈx.",73.9
-99.068333,19.420278,DF,PLMDF,"Planta de Bombeo LÛpez Mateos, Cd. de MÈx.",55.4
-99.126389,19.365278,DF,PMLDF,"Planta de Bombeo Municipio Libre, Cd. de MÈx.",107.7
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de MÈx.",90.2
-99.154444,19.513056,DF,PRMDF,"Planta de Tratamiento RÌo Magdalena, Cd. de MÈx.",35.1
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento RÌo Remedios, Cd. de MÈx.",54.4
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de MÈx.",20.6
-99.163889,19.468889,DF,PSNDF,"Planta de Bombeo Nueva Santa MarÌa, Cd. de MÈx.",59.9
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro M·rtir, Cd. de MÈx.",10.2
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de MÈx.",18.3
-99.126111,19.285833,DF,PVCDF,"Planta de Bombeo Villa Coapa, Cd. de MÈx.",60.2
-99.143056,19.331944,DF,PXTDF,"Planta Xotepingo, Cd. de MÈx.",47.2
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque Tlalpan, Cd. de MÈx.",29.2
-99.17,19.4,DF,RCMDF,"Radio ComunicaciÛn, Cd. de MÈx.",20.6
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de MÈx.",11.4
-99.028889,19.338333,DF,SCMDF,"Santa Cruz Meyehualco, Cd. de MÈx.",41.7
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de MÈx.",42.2
-99.066667,19.466667,DF,SJADF,"San Juan de AragÛn, Cd. de MÈx.",31.9
-99.009722,19.281389,DF,SPPDF,"San Pedro Tl·huac, Cd. de MÈx.",74.9
-98.960556,19.320833,DF,SSCDF,"SubestaciÛn ElÈctrica Santa Catarina, Cd. de MÈx.",49.3
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de MÈx.",22.1
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de MÈx.",37.1
-99.246389,19.333889,DF,TELDF,"Tanque el Lienzo, Cd. de MÈx.",23.9
-99.098889,19.385556,DF,TEZDF,"Tezontle, Cd. de MÈx. SMN*",19.6
-99.211667,19.399167,DF,TNGDF,"Tri·ngulo, Cd. de MÈx.",28.2
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de MÈx.",1
-99.084722,19.440833,DF,TPNDF,"Tanque PeÒÛn, Cd. de MÈx.",0
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de MÈx.",0
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de MÈx.",19.3
-99.228611,19.436389,DF,TSJDF,"Tanque San JoaquÌn, Cd. de MÈx.",27.9
-99.264444,19.359722,DF,TSLDF,"Trif. Santa LucÌa, Cd. de MÈx.",42.4
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de MÈx.",45.2
-99.211667,19.510278,DF,VDCDF,"Vaso de Cristo, MÈx.",19.1
-104.493889,26.226389,DGO,APRDR,"Ing. BenjamÌn Ortega Cantero, Dgo.",2
-104.7,24,DGO,CAGDR,"Campo AgrÌcola, Dgo.",0
-104.8,24.516667,DGO,CB2DR,"Caboraca (hidro), Dgo.",0
-104.810278,24.538333,DGO,CBRDR,"Caboraca, Dgo.",0
-104.123333,26.521667,DGO,CEBDR,"Ceballos, Dgo.",1
